Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
085910,네오티스,자동차 신품 부품 제조업,28950,247341086740,178.9,22.9,3.85,46.5,4.21,0.1303,"FCF 적자, CB/BW 및 유상증자 이력"
004710,한솔테크닉스,전자부품 제조업,12130,400607037620,3160.0,141.1,2.33,-8.67,0.92,1.1029,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
187870,디바이스,특수 목적용 기계 제조업,23600,188236720200,310.9,122.8,6.59,6.73,1.11,1.0774,CB/BW 및 유상증자 이력
446540,메가터치,일차전지 및 이차전지 제조업,8260,160807483830,159.0,19.0,4.49,44.37,2.05,0.5821,DART 데이터 미비
001820,삼화콘덴서,전자부품 제조업,128200,1232847000000,729.0,47.0,1.87,90.65,4.44,0.9413,FCF 적자
009150,삼성전기,전자부품 제조업,1714000,143187815232000,32091.1,2805.7,2.5,187.87,15.31,2.5924,정상
032830,삼성생명,보험업,385500,76600000000000,147194.0,13578.1,1.49,26.68,0.85,0.2606,정상
356860,티엘비,전자부품 제조업,100200,734497461000,758.3,107.2,6.35,27.45,5.42,0.2334,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
033160,엠케이전자,전자부품 제조업,27300,386143677360,4501.2,151.5,1.13,60.87,0.93,0.1474,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
031330,에스에이엠티,기계장비 및 관련 물품 도매업,14960,1102945589010,17953.8,3273.0,33.5,3.62,1.5,1.4614,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
000990,DB하이텍,반도체 제조업,174300,5172695513200,3746.0,637.2,3.67,17.89,2.23,0.4252,FCF 적자
036710,심텍홀딩스,회사 본부 및 경영 컨설팅 서비스업,4790,206556518140,4432.0,9.6,0.05,-6.96,13.75,0.3659,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
010060,OCI홀딩스,기타 금융업,300000,3902078488000,8923.6,108.6,0.18,-40.26,0.99,0.3398,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
